date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:26:02	209092/209092	---M--	200	added ('OK')	application/octet-stream	etag:%225e9aeab4-330c4%22	https://templates.envytheme.com/aronix/default/assets/fonts/boxicons.ttf	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/fonts/boxicons.ttf	(from https://templates.envytheme.com/aronix/default/assets/css/boxicons.min.css)
11:26:03	38101/38101	---M--	200	added ('OK')	image/jpeg	etag:%225e9aeabf-94d5%22	https://templates.envytheme.com/aronix/default/assets/img/banner-bg1.jpg	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/banner-bg1.jpg	(from https://templates.envytheme.com/aronix/default/assets/css/style.css)
11:26:03	39692/39692	---M--	200	added ('OK')	image/jpeg	etag:%225e9aeac0-9b0c%22	https://templates.envytheme.com/aronix/default/assets/img/banner-bg2.jpg	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/banner-bg2.jpg	(from https://templates.envytheme.com/aronix/default/assets/css/style.css)
11:26:03	744380/744380	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225e9aeab6-b5bbc%22	https://templates.envytheme.com/aronix/default/assets/fonts/boxicons.svg?	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/fonts/boxiconsd41d.svg	(from https://templates.envytheme.com/aronix/default/assets/css/boxicons.min.css)
11:26:03	90806/90806	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225e9aeac0-162b6%22	https://templates.envytheme.com/aronix/default/assets/img/bg_lines.svg	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/bg_lines.svg	(from https://templates.envytheme.com/aronix/default/assets/css/style.css)
11:26:04	12368/12368	---M--	200	added ('OK')	image/png	etag:%225e9aeac4-3050%22	https://templates.envytheme.com/aronix/default/assets/img/shape-wave.png	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/shape-wave.png	(from https://templates.envytheme.com/aronix/default/assets/css/style.css)
11:26:04	164899/164899	---M--	200	added ('OK')	image/jpeg	etag:%225e9aeac5-28423%22	https://templates.envytheme.com/aronix/default/assets/img/solution-bg.jpg	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/solution-bg.jpg	(from https://templates.envytheme.com/aronix/default/assets/css/style.css)
11:26:04	252079/252079	---M--	200	added ('OK')	image/jpeg	etag:%225e9aeac5-3d8af%22	https://templates.envytheme.com/aronix/default/assets/img/subscribe-bg.jpg	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/subscribe-bg.jpg	(from https://templates.envytheme.com/aronix/default/assets/css/style.css)
11:26:04	139805/139805	---M--	200	added ('OK')	image/jpeg	etag:%225e9aeaef-2221d%22	https://templates.envytheme.com/aronix/default/assets/img/blog-image/9.jpg	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/blog-image/9.jpg	(from https://templates.envytheme.com/aronix/default/assets/css/style.css)
11:26:06	405056/405056	---M--	200	added ('OK')	image/jpeg	etag:%225e9aeb70-62e40%22	https://templates.envytheme.com/aronix/default/assets/img/machine-learning/slider/ml-slider2.jpg	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/machine-learning/slider/ml-slider2.jpg	(from https://templates.envytheme.com/aronix/default/assets/css/style.css)
11:26:06	591116/591116	---M--	200	added ('OK')	image/jpeg	etag:%225e9aeb6f-9050c%22	https://templates.envytheme.com/aronix/default/assets/img/machine-learning/slider/ml-slider1.jpg	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/machine-learning/slider/ml-slider1.jpg	(from https://templates.envytheme.com/aronix/default/assets/css/style.css)
11:26:06	23756/23756	---M--	200	added ('OK')	image/png	etag:%225e9aeac3-5ccc%22	https://templates.envytheme.com/aronix/default/assets/img/rocket.png	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/rocket.png	(from https://templates.envytheme.com/aronix/default/index.html)
11:26:07	724742/724742	---M--	200	added ('OK')	image/jpeg	etag:%225e9aeb71-b0f06%22	https://templates.envytheme.com/aronix/default/assets/img/machine-learning/slider/ml-slider3.jpg	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/machine-learning/slider/ml-slider3.jpg	(from https://templates.envytheme.com/aronix/default/assets/css/style.css)
11:26:07	4603/4603	---M--	200	added ('OK')	image/png	etag:%225e9aeac3-11fb%22	https://templates.envytheme.com/aronix/default/assets/img/rocket-shape.png	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/rocket-shape.png	(from https://templates.envytheme.com/aronix/default/index.html)
11:26:07	31463/31463	---M--	200	added ('OK')	image/png	etag:%225e9aeac0-7ae7%22	https://templates.envytheme.com/aronix/default/assets/img/cloud-shape.png	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/cloud-shape.png	(from https://templates.envytheme.com/aronix/default/index.html)
11:26:07	1610/1610	---M--	200	added ('OK')	image/png	etag:%225e9aeac1-64a%22	https://templates.envytheme.com/aronix/default/assets/img/cloud1.png	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/cloud1.png	(from https://templates.envytheme.com/aronix/default/index.html)
11:26:07	1735/1735	---M--	200	added ('OK')	image/png	etag:%225e9aeac1-6c7%22	https://templates.envytheme.com/aronix/default/assets/img/cloud2.png	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/cloud2.png	(from https://templates.envytheme.com/aronix/default/index.html)
11:26:07	2010/2010	---M--	200	added ('OK')	image/png	etag:%225e9aeac1-7da%22	https://templates.envytheme.com/aronix/default/assets/img/cloud3.png	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/cloud3.png	(from https://templates.envytheme.com/aronix/default/index.html)
11:26:08	163430/163430	---M--	200	added ('OK')	image/png	etag:%225e9aeae6-27e66%22	https://templates.envytheme.com/aronix/default/assets/img/banner-image/1-1.png	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/banner-image/1-1.png	(from https://templates.envytheme.com/aronix/default/index-2.html)
11:26:08	45114/45114	---M--	200	added ('OK')	image/png	etag:%225e9aeae8-b03a%22	https://templates.envytheme.com/aronix/default/assets/img/banner-image/main.png	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/banner-image/main.png	(from https://templates.envytheme.com/aronix/default/index-3.html)
11:26:08	10566/10566	---M--	200	added ('OK')	image/png	etag:%225e9aeae6-2946%22	https://templates.envytheme.com/aronix/default/assets/img/banner-image/1.png	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/banner-image/1.png	(from https://templates.envytheme.com/aronix/default/index-3.html)
11:26:08	13277/13277	---M--	200	added ('OK')	image/png	etag:%225e9aeae6-33dd%22	https://templates.envytheme.com/aronix/default/assets/img/banner-image/2.png	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/banner-image/2.png	(from https://templates.envytheme.com/aronix/default/index-3.html)
11:26:09	1409362/1409362	---M--	200	added ('OK')	image/jpeg	etag:%225e9aeb08-158152%22	https://templates.envytheme.com/aronix/default/assets/img/portfolio-agency/pa-slider1.jpg	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/portfolio-agency/pa-slider1.jpg	(from https://templates.envytheme.com/aronix/default/assets/css/style.css)
11:26:09	224683/224683	---M--	200	added ('OK')	image/jpeg	etag:%225e9aeaf9-36dab%22	https://templates.envytheme.com/aronix/default/assets/img/it-banner/animate-img.jpg	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/it-banner/animate-img.jpg	(from https://templates.envytheme.com/aronix/default/index-5.html)
11:26:09	3611/3611	---M--	200	added ('OK')	image/png	etag:%225e9aeb10-e1b%22	https://templates.envytheme.com/aronix/default/assets/img/shape/11.png	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/shape/11.png	(from https://templates.envytheme.com/aronix/default/index-5.html)
11:26:10	4053/4053	---M--	200	added ('OK')	image/png	etag:%225e9aeb0f-fd5%22	https://templates.envytheme.com/aronix/default/assets/img/shape/12.png	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/shape/12.png	(from https://templates.envytheme.com/aronix/default/index-5.html)
11:26:10	297208/297208	---M--	200	added ('OK')	image/jpeg	etag:%225e9aeafa-488f8%22	https://templates.envytheme.com/aronix/default/assets/img/it-banner/animate-img2.jpg	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/it-banner/animate-img2.jpg	(from https://templates.envytheme.com/aronix/default/index-5.html)
11:26:10	161374/161374	---M--	200	added ('OK')	image/png	etag:%225e9aeb0d-2765e%22	https://templates.envytheme.com/aronix/default/assets/img/services/it-service1.png	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/services/it-service1.png	(from https://templates.envytheme.com/aronix/default/index-5.html)
11:26:10	138945/138945	---M--	200	added ('OK')	image/png	etag:%225e9aeb0d-21ec1%22	https://templates.envytheme.com/aronix/default/assets/img/services/it-service2.png	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/services/it-service2.png	(from https://templates.envytheme.com/aronix/default/index-5.html)
11:26:10	110368/110368	---M--	200	added ('OK')	image/png	etag:%225e9aeb0e-1af20%22	https://templates.envytheme.com/aronix/default/assets/img/services/it-service3.png	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/services/it-service3.png	(from https://templates.envytheme.com/aronix/default/index-5.html)
11:26:10	96375/96375	---M--	200	added ('OK')	image/png	etag:%225e9aeb0e-17877%22	https://templates.envytheme.com/aronix/default/assets/img/services/it-service4.png	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/services/it-service4.png	(from https://templates.envytheme.com/aronix/default/index-5.html)
11:26:11	370536/370536	---M--	200	added ('OK')	image/jpeg	etag:%225e9aeb26-5a768%22	https://templates.envytheme.com/aronix/default/assets/img/works/work1.jpg	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/works/work1.jpg	(from https://templates.envytheme.com/aronix/default/index-5.html)
11:26:11	185632/185632	---M--	200	added ('OK')	image/jpeg	etag:%225e9aeb25-2d520%22	https://templates.envytheme.com/aronix/default/assets/img/works/work3.jpg	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/works/work3.jpg	(from https://templates.envytheme.com/aronix/default/index-5.html)
11:26:12	361215/361215	---M--	200	added ('OK')	image/jpeg	etag:%225e9aeb25-582ff%22	https://templates.envytheme.com/aronix/default/assets/img/works/work2.jpg	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/works/work2.jpg	(from https://templates.envytheme.com/aronix/default/index-5.html)
11:26:12	146080/146080	---M--	200	added ('OK')	image/jpeg	etag:%225e9aeb27-23aa0%22	https://templates.envytheme.com/aronix/default/assets/img/works/work4.jpg	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/works/work4.jpg	(from https://templates.envytheme.com/aronix/default/index-5.html)
11:26:12	220772/220772	---M--	200	added ('OK')	image/jpeg	etag:%225e9aeb27-35e64%22	https://templates.envytheme.com/aronix/default/assets/img/works/work5.jpg	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/works/work5.jpg	(from https://templates.envytheme.com/aronix/default/index-5.html)
11:26:12	235661/235661	---M--	200	added ('OK')	image/jpeg	etag:%225e9aeb28-3988d%22	https://templates.envytheme.com/aronix/default/assets/img/works/work6.jpg	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/works/work6.jpg	(from https://templates.envytheme.com/aronix/default/index-5.html)
11:26:12	155128/155128	---M--	200	added ('OK')	image/jpeg	etag:%225e9aeb18-25df8%22	https://templates.envytheme.com/aronix/default/assets/img/team-image/10.jpg	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/team-image/10.jpg	(from https://templates.envytheme.com/aronix/default/index-5.html)
11:26:12	134145/134145	---M--	200	added ('OK')	image/jpeg	etag:%225e9aeb19-20c01%22	https://templates.envytheme.com/aronix/default/assets/img/team-image/11.jpg	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/team-image/11.jpg	(from https://templates.envytheme.com/aronix/default/index-5.html)
11:26:13	174252/174252	---M--	200	added ('OK')	image/jpeg	etag:%225e9aeb1a-2a8ac%22	https://templates.envytheme.com/aronix/default/assets/img/team-image/12.jpg	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/team-image/12.jpg	(from https://templates.envytheme.com/aronix/default/index-5.html)
11:26:13	146995/146995	---M--	200	added ('OK')	image/jpeg	etag:%225e9aeb19-23e33%22	https://templates.envytheme.com/aronix/default/assets/img/team-image/13.jpg	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/team-image/13.jpg	(from https://templates.envytheme.com/aronix/default/index-5.html)
11:26:13	149348/149348	---M--	200	added ('OK')	image/jpeg	etag:%225e9aeb1a-24764%22	https://templates.envytheme.com/aronix/default/assets/img/team-image/14.jpg	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/team-image/14.jpg	(from https://templates.envytheme.com/aronix/default/index-5.html)
11:26:14	205427/205427	---M--	200	added ('OK')	image/png	etag:%225e9aeb0b-32273%22	https://templates.envytheme.com/aronix/default/assets/img/seo-banner/main-banner1.png	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/seo-banner/main-banner1.png	(from https://templates.envytheme.com/aronix/default/index-6.html)
11:26:14	4238/4238	---M--	200	added ('OK')	image/png	etag:%225e9aeb10-108e%22	https://templates.envytheme.com/aronix/default/assets/img/shape/13.png	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/shape/13.png	(from https://templates.envytheme.com/aronix/default/index-6.html)
11:26:14	3903/3903	---M--	200	added ('OK')	image/png	etag:%225e9aeb10-f3f%22	https://templates.envytheme.com/aronix/default/assets/img/shape/14.png	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/shape/14.png	(from https://templates.envytheme.com/aronix/default/index-6.html)
11:26:14	136444/136444	---M--	200	added ('OK')	image/png	etag:%225e9aeb0b-214fc%22	https://templates.envytheme.com/aronix/default/assets/img/seo-banner/main-banner2.png	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/seo-banner/main-banner2.png	(from https://templates.envytheme.com/aronix/default/index-6.html)
11:26:14	119451/119451	---M--	200	added ('OK')	image/png	etag:%225e9aeb0c-1d29b%22	https://templates.envytheme.com/aronix/default/assets/img/seo-banner/main-banner3.png	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/seo-banner/main-banner3.png	(from https://templates.envytheme.com/aronix/default/index-6.html)
11:26:14	59335/59335	---M--	200	added ('OK')	image/jpeg	etag:%225e9aeabf-e7c7%22	https://templates.envytheme.com/aronix/default/assets/img/about-img2.jpg	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/about-img2.jpg	(from https://templates.envytheme.com/aronix/default/index-6.html)
11:26:15	136444/136444	---M--	200	added ('OK')	image/png	etag:%225e9aeac4-214fc%22	https://templates.envytheme.com/aronix/default/assets/img/seo-analysis.png	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/seo-analysis.png	(from https://templates.envytheme.com/aronix/default/index-6.html)
11:26:15	153/153	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2007%20Oct%202020%2005:56:15%20GMT	https://templates.envytheme.com/aronix/default/&	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/&	(from https://templates.envytheme.com/aronix/default/index-7.html)
11:26:15	93865/93865	---M--	200	added ('OK')	image/png	etag:%225e9aeb0a-16ea9%22	https://templates.envytheme.com/aronix/default/assets/img/saas-banner/dashboard.png	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/saas-banner/dashboard.png	(from https://templates.envytheme.com/aronix/default/index-7.html)
11:26:15	6929/6929	---M--	200	added ('OK')	image/png	etag:%225e9aeac2-1b11%22	https://templates.envytheme.com/aronix/default/assets/img/icon1.png	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/icon1.png	(from https://templates.envytheme.com/aronix/default/index-7.html)
11:26:15	136444/136444	---M--	200	added ('OK')	image/png	etag:%225e9aeb0e-214fc%22	https://templates.envytheme.com/aronix/default/assets/img/services/it-service5.png	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/services/it-service5.png	(from https://templates.envytheme.com/aronix/default/index-7.html)
11:26:16	12318/12318	---M--	200	added ('OK')	image/png	etag:%225e9aeac2-301e%22	https://templates.envytheme.com/aronix/default/assets/img/icon2.png	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/icon2.png	(from https://templates.envytheme.com/aronix/default/index-7.html)
11:26:16	10194/10194	---M--	200	added ('OK')	image/png	etag:%225e9aeac3-27d2%22	https://templates.envytheme.com/aronix/default/assets/img/icon3.png	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/icon3.png	(from https://templates.envytheme.com/aronix/default/index-7.html)
11:26:16	123928/123928	---M--	200	added ('OK')	image/png	etag:%225e9aeac1-1e418%22	https://templates.envytheme.com/aronix/default/assets/img/faq.png	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/faq.png	(from https://templates.envytheme.com/aronix/default/index-7.html)
11:26:16	1616/1616	---M--	200	added ('OK')	image/png	etag:%225e9aeac5-650%22	https://templates.envytheme.com/aronix/default/assets/img/white-logo.png	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/white-logo.png	(from https://templates.envytheme.com/aronix/default/index-8.html)
11:26:17	135311/135311	---M--	200	added ('OK')	image/png	etag:%225e9aeafc-2108f%22	https://templates.envytheme.com/aronix/default/assets/img/machine-learning/about3.png	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/machine-learning/about3.png	(from https://templates.envytheme.com/aronix/default/index-8.html)
11:26:17	16084/16084	---M--	200	added ('OK')	image/png	etag:%225e9aeafc-3ed4%22	https://templates.envytheme.com/aronix/default/assets/img/machine-learning/ml-service1.png	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/machine-learning/ml-service1.png	(from https://templates.envytheme.com/aronix/default/index-8.html)
11:26:17	27785/27785	---M--	200	added ('OK')	image/png	etag:%225e9aeafc-6c89%22	https://templates.envytheme.com/aronix/default/assets/img/machine-learning/ml-service2.png	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/machine-learning/ml-service2.png	(from https://templates.envytheme.com/aronix/default/index-8.html)
11:26:17	15377/15377	---M--	200	added ('OK')	image/png	etag:%225e9aeafc-3c11%22	https://templates.envytheme.com/aronix/default/assets/img/machine-learning/ml-service3.png	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/machine-learning/ml-service3.png	(from https://templates.envytheme.com/aronix/default/index-8.html)
11:26:18	30119/30119	---M--	200	added ('OK')	image/png	etag:%225e9aeafd-75a7%22	https://templates.envytheme.com/aronix/default/assets/img/machine-learning/ml-service4.png	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/machine-learning/ml-service4.png	(from https://templates.envytheme.com/aronix/default/index-8.html)
11:26:18	41598/41598	---M--	200	added ('OK')	image/png	etag:%225e9aeafd-a27e%22	https://templates.envytheme.com/aronix/default/assets/img/machine-learning/ml-service5.png	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/machine-learning/ml-service5.png	(from https://templates.envytheme.com/aronix/default/index-8.html)
11:26:18	43926/43926	---M--	200	added ('OK')	image/png	etag:%225e9aeafd-ab96%22	https://templates.envytheme.com/aronix/default/assets/img/machine-learning/ml-service6.png	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/machine-learning/ml-service6.png	(from https://templates.envytheme.com/aronix/default/index-8.html)
11:26:18	90230/90230	---M--	200	added ('OK')	image/png	etag:%225e9aeafc-16076%22	https://templates.envytheme.com/aronix/default/assets/img/machine-learning/free-trial-img.png	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/machine-learning/free-trial-img.png	(from https://templates.envytheme.com/aronix/default/index-8.html)
11:26:19	131285/131285	---M--	200	added ('OK')	image/jpeg	etag:%225e9aeaeb-200d5%22	https://templates.envytheme.com/aronix/default/assets/img/blog-image/10.jpg	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/blog-image/10.jpg	(from https://templates.envytheme.com/aronix/default/index-8.html)
11:26:19	111720/111720	---M--	200	added ('OK')	image/jpeg	etag:%225e9aeaec-1b468%22	https://templates.envytheme.com/aronix/default/assets/img/blog-image/11.jpg	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/blog-image/11.jpg	(from https://templates.envytheme.com/aronix/default/index-8.html)
11:26:19	140370/140370	---M--	200	added ('OK')	image/jpeg	etag:%225e9aeaec-22452%22	https://templates.envytheme.com/aronix/default/assets/img/blog-image/12.jpg	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/blog-image/12.jpg	(from https://templates.envytheme.com/aronix/default/index-8.html)
11:26:20	223458/223458	---M--	200	added ('OK')	image/jpeg	etag:%225e9aeb29-368e2%22	https://templates.envytheme.com/aronix/default/assets/img/works/work7.jpg	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/works/work7.jpg	(from https://templates.envytheme.com/aronix/default/index-9.html)
11:26:20	147681/147681	---M--	200	added ('OK')	image/jpeg	etag:%225e9aeb29-240e1%22	https://templates.envytheme.com/aronix/default/assets/img/works/work8.jpg	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/works/work8.jpg	(from https://templates.envytheme.com/aronix/default/index-9.html)
11:26:20	301192/301192	---M--	200	added ('OK')	image/jpeg	etag:%225e9aeb2a-49888%22	https://templates.envytheme.com/aronix/default/assets/img/works/work9.jpg	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/works/work9.jpg	(from https://templates.envytheme.com/aronix/default/index-9.html)
11:26:20	192534/192534	---M--	200	added ('OK')	image/jpeg	etag:%225e9aeb22-2f016%22	https://templates.envytheme.com/aronix/default/assets/img/works/work10.jpg	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/works/work10.jpg	(from https://templates.envytheme.com/aronix/default/index-9.html)
11:26:21	168712/168712	---M--	200	added ('OK')	image/jpeg	etag:%225e9aeb23-29308%22	https://templates.envytheme.com/aronix/default/assets/img/works/work11.jpg	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/works/work11.jpg	(from https://templates.envytheme.com/aronix/default/index-9.html)
11:26:21	267489/267489	---M--	200	added ('OK')	image/jpeg	etag:%225e9aeb24-414e1%22	https://templates.envytheme.com/aronix/default/assets/img/works/work12.jpg	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/works/work12.jpg	(from https://templates.envytheme.com/aronix/default/index-9.html)
11:26:21	196314/196314	---M--	200	added ('OK')	image/jpeg	etag:%225e9aeb1b-2feda%22	https://templates.envytheme.com/aronix/default/assets/img/team-image/15.jpg	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/team-image/15.jpg	(from https://templates.envytheme.com/aronix/default/team.html)
11:26:22	231675/231675	---M--	200	added ('OK')	image/jpeg	etag:%225e9aeb1c-388fb%22	https://templates.envytheme.com/aronix/default/assets/img/team-image/16.jpg	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/team-image/16.jpg	(from https://templates.envytheme.com/aronix/default/team.html)
11:26:22	232126/232126	---M--	200	added ('OK')	image/jpeg	etag:%225e9aeb1c-38abe%22	https://templates.envytheme.com/aronix/default/assets/img/team-image/17.jpg	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/team-image/17.jpg	(from https://templates.envytheme.com/aronix/default/team.html)
11:26:22	180963/180963	---M--	200	added ('OK')	image/jpeg	etag:%225e9aeb1d-2c2e3%22	https://templates.envytheme.com/aronix/default/assets/img/team-image/18.jpg	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/team-image/18.jpg	(from https://templates.envytheme.com/aronix/default/team.html)
11:26:22	205109/205109	---M--	200	added ('OK')	image/jpeg	etag:%225e9aeb1f-32135%22	https://templates.envytheme.com/aronix/default/assets/img/team-image/4.jpg	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/team-image/4.jpg	(from https://templates.envytheme.com/aronix/default/team2.html)
11:26:22	144299/144299	---M--	200	added ('OK')	image/jpeg	etag:%225e9aeb1e-233ab%22	https://templates.envytheme.com/aronix/default/assets/img/team-image/5.jpg	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/team-image/5.jpg	(from https://templates.envytheme.com/aronix/default/team2.html)
11:26:22	156073/156073	---M--	200	added ('OK')	image/jpeg	etag:%225e9aeb1f-261a9%22	https://templates.envytheme.com/aronix/default/assets/img/team-image/6.jpg	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/team-image/6.jpg	(from https://templates.envytheme.com/aronix/default/team2.html)
11:26:23	162200/162200	---M--	200	added ('OK')	image/jpeg	etag:%225e9aeb20-27998%22	https://templates.envytheme.com/aronix/default/assets/img/team-image/7.jpg	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/team-image/7.jpg	(from https://templates.envytheme.com/aronix/default/team2.html)
11:26:23	180437/180437	---M--	200	added ('OK')	image/jpeg	etag:%225e9aeb20-2c0d5%22	https://templates.envytheme.com/aronix/default/assets/img/team-image/8.jpg	C:/Users/Khasim%20Ali/Desktop/aronix/templates.envytheme.com/aronix/default/assets/img/team-image/8.jpg	(from https://templates.envytheme.com/aronix/default/team2.html)
